2.0,5700
2.032258064516129,3100
2.0123456790123457,8100
1.98,30000
1.9932885906040267,14900
1.9622641509433962,5300
1.9787234042553192,9400
1.8461538461538463,2600
1.962962962962963,2700
1.9696969696969697,6600
1.9952830188679245,21200
2.007042253521127,14200
2.006666666666667,15000
2.0,26400
1.9968847352024923,32100
2.0,100
1.9906103286384977,21300
1.9047619047619047,2100
1.9864864864864864,22200
2.0,17200
1.9955156950672646,44600
0.6153846153846154,3900
2.0,7400
2.0043103448275863,23200
1.9831932773109244,11900
1.9722222222222223,7200
1.9946808510638299,18800
2.0,9400
1.9951923076923077,20800
2.003225806451613,31000
4.0,100
1.992063492063492,12600
2.0,4300
1.9948805460750854,58600
1.9955555555555555,22500
1.9793103448275862,14500
1.9758064516129032,12400
2.0,3800
2.0,18900
2.0,100
1.9862385321100917,43600
2.0058479532163744,17100
1.9735099337748345,15100
2.0,4600
2.0,3900
1.9821428571428572,16800
1.9770114942528736,8700
1.5,200
1.5,200
1.9795918367346939,4900
1.9594594594594594,7400
1.9913793103448276,34800
1.0,300

loadave, 0.16175
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
<<<<<<< HEAD
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
=======
<<<<<<< HEAD
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
=======
>>>>>>> branch 'HW4' of https://github.com/JoeyIsNotCodeMonkey/nachos.git
>>>>>>> branch 'HW4' of https://github.com/JoeyIsNotCodeMonkey/nachos.git
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
